timestamp,temperature_c,humidity_pct,aqi
02-11-2025 15:40,33.56,72.07,114
02-11-2025 15:45,33.55,73.96,111
02-11-2025 15:50,33.83,74.07,118
02-11-2025 15:55,34.27,72.3,107
02-11-2025 16:00,34.21,66.85,107
02-11-2025 16:05,33.06,71.26,114
02-11-2025 16:10,32.58,88.36,80
02-11-2025 16:15,34.38,71.63,114
02-11-2025 16:20,33.28,71.14,109
02-11-2025 16:25,33.9,66.47,94
02-11-2025 16:30,33.48,68.15,111
02-11-2025 16:35,33.21,70.09,110
02-11-2025 16:40,34.43,84.76,80
02-11-2025 16:45,34.58,71.05,95
02-11-2025 16:50,33.95,68.01,115
02-11-2025 16:55,32.99,68.79,101
02-11-2025 17:00,34.05,67.69,99
02-11-2025 17:05,34.55,80.37,81
02-11-2025 17:10,33.65,62.52,102
02-11-2025 17:15,34.51,82.58,80
02-11-2025 17:20,34.44,66.75,105
02-11-2025 17:25,34.77,64.86,104
02-11-2025 17:30,34.57,62.55,85
02-11-2025 17:35,34.04,66.75,98
02-11-2025 17:40,35.15,64.66,94
02-11-2025 17:45,34.5,66.01,103
02-11-2025 17:50,34.58,68.33,99
02-11-2025 17:55,34.15,60.03,100
02-11-2025 18:00,34.41,62.63,98
02-11-2025 18:05,34.21,63.32,98
02-11-2025 18:10,34.58,81.37,80
02-11-2025 18:15,35.53,59.91,107
02-11-2025 18:20,34.01,66.79,103
02-11-2025 18:25,33.9,62.92,93
02-11-2025 18:30,35.45,62.19,106
02-11-2025 18:35,34.62,61.73,103
02-11-2025 18:40,34.39,61,99
02-11-2025 18:45,35.25,63.72,89
02-11-2025 18:50,34.44,74.24,80
02-11-2025 18:55,35.6,61.83,96
02-11-2025 19:00,35.09,60.13,101
02-11-2025 19:05,34.51,59.15,99
02-11-2025 19:10,35.6,65.62,107
02-11-2025 19:15,34.45,61.07,99
02-11-2025 19:20,35.12,61.24,99
02-11-2025 19:25,34.9,62.08,107
02-11-2025 19:30,35.4,56.76,96
02-11-2025 19:35,35.53,62.91,103
02-11-2025 19:40,34.76,54.19,98
02-11-2025 19:45,34.36,57.49,95
02-11-2025 19:50,34.96,57.93,100
02-11-2025 19:55,34.39,74.83,80
02-11-2025 20:00,35.6,73.94,80
02-11-2025 20:05,34.78,58.01,112
02-11-2025 20:10,34.52,58.16,99
02-11-2025 20:15,34.79,56.08,95
02-11-2025 20:20,34.02,54.9,99
02-11-2025 20:25,34.19,59.21,94
02-11-2025 20:30,35.27,59.01,99
02-11-2025 20:35,34.33,60.67,99
02-11-2025 20:40,34.13,55.81,104
02-11-2025 20:45,34.91,58.66,90
02-11-2025 20:50,35.22,71.61,80
02-11-2025 20:55,34.97,59.46,97
02-11-2025 21:00,35.1,59.03,107
02-11-2025 21:05,34.21,57.33,96
02-11-2025 21:10,33.86,56.15,103
02-11-2025 21:15,35.3,58.68,101
02-11-2025 21:20,34.38,57.99,107
02-11-2025 21:25,34.39,70.28,80
02-11-2025 21:30,35.17,53.94,102
02-11-2025 21:35,34.76,55.98,99
02-11-2025 21:40,34.69,59.56,93
02-11-2025 21:45,35.53,58.79,103
02-11-2025 21:50,34.1,54.25,105
02-11-2025 21:55,34.87,69.13,80
02-11-2025 22:00,34.41,74.01,80
02-11-2025 22:05,34.49,54.19,103
02-11-2025 22:10,35.1,57.49,104
02-11-2025 22:15,34.57,55.26,97
02-11-2025 22:20,34.56,59.75,99
02-11-2025 22:25,34.8,70,80
02-11-2025 22:30,34.05,58.87,109
02-11-2025 22:35,33.78,57,96
02-11-2025 22:40,33.65,57.18,105
02-11-2025 22:45,33.16,52.8,102
02-11-2025 22:50,35.14,67.4,80
02-11-2025 22:55,33.53,56.44,98
02-11-2025 23:00,33.94,57.45,102
02-11-2025 23:05,33.87,54.8,93
02-11-2025 23:10,34.13,54.96,92
02-11-2025 23:15,34.35,58.36,104
02-11-2025 23:20,34.33,58.47,92
02-11-2025 23:25,33.57,57.19,100
02-11-2025 23:30,33.74,59.14,106
02-11-2025 23:35,33.92,55.36,104
02-11-2025 23:40,33.61,57.13,97
02-11-2025 23:45,34.49,61.28,92
02-11-2025 23:50,33.89,58.27,102
02-11-2025 23:55,33.96,58.54,106
03-11-2025 00:00,33.87,63.05,96
03-11-2025 00:05,34.08,55.81,95
03-11-2025 00:10,33.53,60.37,96
03-11-2025 00:15,32.73,77.28,80
03-11-2025 00:20,33.53,58.49,104
03-11-2025 00:25,32.94,61.05,92
03-11-2025 00:30,32.95,57.56,90
03-11-2025 00:35,33.44,58.35,109
03-11-2025 00:40,33.71,60.7,96
03-11-2025 00:45,33.03,61.74,98
03-11-2025 00:50,33.11,62.6,93
03-11-2025 00:55,33.74,63.72,98
03-11-2025 01:00,32.94,60.68,100
03-11-2025 01:05,34.05,63.43,96
03-11-2025 01:10,32.96,60.6,103
03-11-2025 01:15,31.72,63.33,92
03-11-2025 01:20,32.9,62.19,92
03-11-2025 01:25,32.64,77.92,80
03-11-2025 01:30,33.01,63.13,95
03-11-2025 01:35,32.63,59.33,94
03-11-2025 01:40,32.14,75.56,80
03-11-2025 01:45,31.51,63.29,93
03-11-2025 01:50,31.93,59.98,89
03-11-2025 01:55,31.52,65.3,88
03-11-2025 02:00,31.57,80.67,80
03-11-2025 02:05,32.07,79.87,80
03-11-2025 02:10,32.51,62.27,84
03-11-2025 02:15,31.78,67.58,80
03-11-2025 02:20,30.89,69.21,97
03-11-2025 02:25,31.62,65.75,91
03-11-2025 02:30,31.9,66.81,87
03-11-2025 02:35,30.9,66.54,84
03-11-2025 02:40,31.04,67.56,80
03-11-2025 02:45,31.01,66.64,83
03-11-2025 02:50,30.51,67.21,90
03-11-2025 02:55,31.12,69.51,91
03-11-2025 03:00,30.63,72.84,89
03-11-2025 03:05,30.8,80.83,80
03-11-2025 03:10,30.04,68.93,92
03-11-2025 03:15,30.16,67.32,83
03-11-2025 03:20,30.63,73.45,90
03-11-2025 03:25,29.98,69.72,82
03-11-2025 03:30,30.92,83.68,80
03-11-2025 03:35,29.75,73.55,80
03-11-2025 03:40,29.95,76.52,80
03-11-2025 03:45,30.2,75.15,87
03-11-2025 03:50,28.91,75.07,80
03-11-2025 03:55,28.63,76.34,80
03-11-2025 04:00,28.64,79.24,86
03-11-2025 04:05,29.92,75.57,84
03-11-2025 04:10,28.91,78.02,87
03-11-2025 04:15,30.35,78.25,85
03-11-2025 04:20,28.68,92.71,80
03-11-2025 04:25,28.95,80.26,83
03-11-2025 04:30,29.52,95,80
03-11-2025 04:35,29.64,83.66,80
03-11-2025 04:40,29.56,84.52,80
03-11-2025 04:45,29.03,84.16,80
03-11-2025 04:50,28.83,85.47,93
03-11-2025 04:55,28.51,83.28,81
03-11-2025 05:00,28.5,84.62,89
03-11-2025 05:05,27.74,85.89,80
03-11-2025 05:10,27.5,86.23,87
03-11-2025 05:15,27.81,86.4,88
03-11-2025 05:20,27.63,85.48,88
03-11-2025 05:25,27.39,84.91,86
03-11-2025 05:30,27.87,91.83,91
03-11-2025 05:35,27.91,87.13,86
03-11-2025 05:40,27.39,85.89,93
03-11-2025 05:45,27.99,84.32,80
03-11-2025 05:50,26.59,83.58,102
03-11-2025 05:55,26.98,83.92,87
03-11-2025 06:00,26.64,84.47,81
03-11-2025 06:05,25.98,79.84,89
03-11-2025 06:10,26.8,80.2,80
03-11-2025 06:15,26.7,81.83,131
03-11-2025 06:20,27.45,83.32,80
03-11-2025 06:25,26.94,82.26,96
03-11-2025 06:30,26.04,85.57,87
03-11-2025 06:35,27.42,79.56,100
03-11-2025 06:40,27.04,95,80
03-11-2025 06:45,26.66,85.49,93
03-11-2025 06:50,26.2,82.73,88
03-11-2025 06:55,25.78,84.28,86
03-11-2025 07:00,26.02,86.69,95
03-11-2025 07:05,26.71,81.29,92
03-11-2025 07:10,27.06,82.59,87
03-11-2025 07:15,26.85,95,80
03-11-2025 07:20,25.8,79.15,90
03-11-2025 07:25,25.45,82.59,105
03-11-2025 07:30,26.05,95,80
03-11-2025 07:35,25.07,95,80
03-11-2025 07:40,26.09,84.92,98
03-11-2025 07:45,25.84,95,80
03-11-2025 07:50,25.66,82.7,94
03-11-2025 07:55,25.09,95,80
03-11-2025 08:00,26.13,83.33,110
03-11-2025 08:05,25.6,85.07,97
03-11-2025 08:10,25.28,84.96,102
03-11-2025 08:15,24.43,87.7,101
03-11-2025 08:20,25.86,86.86,101
03-11-2025 08:25,26.77,82.45,110
03-11-2025 08:30,26.73,82.8,99
03-11-2025 08:35,25.69,86.45,108
03-11-2025 08:40,25.64,85.28,110
03-11-2025 08:45,26.2,84.6,107
03-11-2025 08:50,25.49,87.64,113
03-11-2025 08:55,26.17,86.08,110
03-11-2025 09:00,26.44,95,83
03-11-2025 09:05,26.71,87.43,103
03-11-2025 09:10,26.09,85.2,109
03-11-2025 09:15,26.08,89.15,111
03-11-2025 09:20,25.79,84.5,99
03-11-2025 09:25,25.87,87.44,108
03-11-2025 09:30,26.22,89.04,110
03-11-2025 09:35,26.58,83.45,119
03-11-2025 09:40,26.92,85.55,112
03-11-2025 09:45,26.12,88.55,112
03-11-2025 09:50,27.34,88.59,121
03-11-2025 09:55,26.53,95,80
03-11-2025 10:00,26.73,84.82,107
03-11-2025 10:05,26.44,88.2,117
03-11-2025 10:10,25.68,88.64,112
03-11-2025 10:15,27.42,83.93,112
03-11-2025 10:20,27.43,83.82,123
03-11-2025 10:25,27.01,86.65,125
03-11-2025 10:30,27.27,95,89
03-11-2025 10:35,27.59,85.51,127
03-11-2025 10:40,26.65,87.41,128
03-11-2025 10:45,27.26,84.57,112
03-11-2025 10:50,28.02,81.69,125
03-11-2025 10:55,27.1,85,121
03-11-2025 11:00,27.98,85.89,120
03-11-2025 11:05,27.26,85.13,127
03-11-2025 11:10,28.28,83.26,116
03-11-2025 11:15,28.13,81.85,116
03-11-2025 11:20,27.45,84.34,128
03-11-2025 11:25,28.96,87.05,127
03-11-2025 11:30,28.12,87.64,126
03-11-2025 11:35,28.2,87.37,121
03-11-2025 11:40,28.82,83.23,129
03-11-2025 11:45,29.41,82.41,129
03-11-2025 11:50,28.44,85.56,126
03-11-2025 11:55,29.1,85.69,120
03-11-2025 12:00,29.4,85.05,124
03-11-2025 12:05,29.65,80.06,130
03-11-2025 12:10,29.51,82.18,133
03-11-2025 12:15,29.36,83.67,124
03-11-2025 12:20,29.25,84.52,125
03-11-2025 12:25,29.83,84.89,125
03-11-2025 12:30,29.37,95,89
03-11-2025 12:35,28.57,83.62,123
03-11-2025 12:40,30.37,82.92,111
03-11-2025 12:45,30.73,95,94
03-11-2025 12:50,29.21,82.94,134
03-11-2025 12:55,30.01,82.22,122
03-11-2025 13:00,30.94,81.32,120
03-11-2025 13:05,31.78,81.79,139
03-11-2025 13:10,30.88,95,86
03-11-2025 13:15,30.63,81.67,129
03-11-2025 13:20,31.01,81.65,124
03-11-2025 13:25,31.91,83.32,120
03-11-2025 13:30,31.01,80.91,117
03-11-2025 13:35,31.05,78.82,127
03-11-2025 13:40,31.32,81.61,126
03-11-2025 13:45,31.2,76.84,128
03-11-2025 13:50,31.85,77.14,117
03-11-2025 13:55,32.71,79.69,131
03-11-2025 14:00,32.16,79.77,112
03-11-2025 14:05,31.98,75.96,124
03-11-2025 14:10,32.07,77.4,111
03-11-2025 14:15,31.53,76.66,116
03-11-2025 14:20,32.86,91.6,91
03-11-2025 14:25,32.48,79.16,123
03-11-2025 14:30,32.52,78.38,116
03-11-2025 14:35,34.31,76.63,115
03-11-2025 14:40,32.95,90.27,83
03-11-2025 14:45,32.52,73.35,119
03-11-2025 14:50,32.77,78.58,123
03-11-2025 14:55,33.65,76.61,114
03-11-2025 15:00,33.22,88.69,80
03-11-2025 15:05,32.53,76.23,116
03-11-2025 15:10,33.79,74.33,112
03-11-2025 15:15,33.08,88.57,80
03-11-2025 15:20,34.42,74.7,115
03-11-2025 15:25,34.1,72.02,112
03-11-2025 15:30,33.41,72.49,114
03-11-2025 15:35,34.35,88.09,80
03-11-2025 15:40,33.81,71.53,114
03-11-2025 15:45,34.27,88.53,80
03-11-2025 15:50,34.16,75.61,106
03-11-2025 15:55,33.55,70.03,109
03-11-2025 16:00,33.72,82.88,85
03-11-2025 16:05,34.61,66.88,113
03-11-2025 16:10,33.99,70.26,114
03-11-2025 16:15,34.01,68.9,115
03-11-2025 16:20,33.78,70.32,126
03-11-2025 16:25,34.52,69.84,107
03-11-2025 16:30,35.39,66.04,114
03-11-2025 16:35,33.87,65.29,111
03-11-2025 16:40,34.47,69.19,111
03-11-2025 16:45,35.2,68.55,115
03-11-2025 16:50,34.5,82.1,80
03-11-2025 16:55,34.8,64.32,102
03-11-2025 17:00,34.08,68.26,106
03-11-2025 17:05,34.86,69.55,103
03-11-2025 17:10,34.59,67.24,106
03-11-2025 17:15,35.21,64.68,111
03-11-2025 17:20,35.34,66.15,101
03-11-2025 17:25,35.6,78.03,80
03-11-2025 17:30,35.09,82.57,80
03-11-2025 17:35,34.99,65.32,101
03-11-2025 17:40,34.94,76.32,80
03-11-2025 17:45,34.69,63.96,99
03-11-2025 17:50,35.06,65.19,105
03-11-2025 17:55,34.76,78.31,80
03-11-2025 18:00,35.01,63.14,96
03-11-2025 18:05,35.6,60.96,96
03-11-2025 18:10,34.45,64.26,101
03-11-2025 18:15,35.54,61.55,91
03-11-2025 18:20,35.6,58.27,99
03-11-2025 18:25,34.93,61.57,92
03-11-2025 18:30,33.94,79.01,80
03-11-2025 18:35,34.71,61.02,97
03-11-2025 18:40,35.6,65.01,109
03-11-2025 18:45,35.01,62.15,106
03-11-2025 18:50,34.53,61.72,97
03-11-2025 18:55,34.78,60.55,95
03-11-2025 19:00,35.45,60.43,100
03-11-2025 19:05,35.31,74.81,80
03-11-2025 19:10,34.92,74.51,80
03-11-2025 19:15,34.85,60.96,97
03-11-2025 19:20,34.84,72.81,80
03-11-2025 19:25,34.57,57.32,102
03-11-2025 19:30,35.6,57.02,99
03-11-2025 19:35,34.87,63.16,97
03-11-2025 19:40,35.6,59.94,100
03-11-2025 19:45,35.6,59.3,97
03-11-2025 19:50,35.52,56.4,101
03-11-2025 19:55,34.8,59.59,102
03-11-2025 20:00,35.21,72.94,80
03-11-2025 20:05,34.99,58.44,110
03-11-2025 20:10,34.54,55.9,101
03-11-2025 20:15,35.14,58.03,107
03-11-2025 20:20,34.38,56.72,103
03-11-2025 20:25,35.56,55.9,101
03-11-2025 20:30,34.72,58.77,101
03-11-2025 20:35,35.04,54.1,102
03-11-2025 20:40,35.07,58.19,103
03-11-2025 20:45,34.79,58.32,97
03-11-2025 20:50,35.2,55.09,95
03-11-2025 20:55,34.65,55.11,106
03-11-2025 21:00,35.31,56.22,107
03-11-2025 21:05,34.19,57.14,106
03-11-2025 21:10,34.91,56.2,104
03-11-2025 21:15,35.6,57.3,107
03-11-2025 21:20,34.31,59.9,107
03-11-2025 21:25,34.46,55.31,107
03-11-2025 21:30,35.04,52.84,99
03-11-2025 21:35,34.85,57.89,98
03-11-2025 21:40,34.92,59.57,101
03-11-2025 21:45,34.97,71.96,80
03-11-2025 21:50,35.02,68.98,80
03-11-2025 21:55,35.23,55.9,94
03-11-2025 22:00,34.86,53.9,112
03-11-2025 22:05,34.51,57.43,102
03-11-2025 22:10,34.95,68.45,80
03-11-2025 22:15,35.54,70.57,80
03-11-2025 22:20,34.49,54.18,92
03-11-2025 22:25,34.05,56.48,101
03-11-2025 22:30,35.06,55.53,101
03-11-2025 22:35,34.42,56.66,102
03-11-2025 22:40,33.36,56.4,102
03-11-2025 22:45,34.84,54.45,110
03-11-2025 22:50,34.12,72.74,80
03-11-2025 22:55,34.31,56.46,108
03-11-2025 23:00,34.48,54.66,103
03-11-2025 23:05,34.38,76.21,80
03-11-2025 23:10,34.6,72.77,80
03-11-2025 23:15,33.99,56.61,95
03-11-2025 23:20,34.43,59.86,104
03-11-2025 23:25,34,60.83,102
03-11-2025 23:30,34.46,56.97,121
03-11-2025 23:35,34.35,73.09,80
03-11-2025 23:40,33.53,70.55,81
03-11-2025 23:45,34.5,57.37,97
03-11-2025 23:50,33.64,57.41,106
03-11-2025 23:55,34.26,58.34,101
04-11-2025 00:00,33.99,73.79,80
04-11-2025 00:05,34.68,59.41,106
04-11-2025 00:10,33.59,58.94,107
04-11-2025 00:15,33.48,56.22,99
04-11-2025 00:20,33.58,56.95,103
04-11-2025 00:25,33.38,57.92,101
04-11-2025 00:30,33.88,58.65,99
04-11-2025 00:35,32.61,76.51,80
04-11-2025 00:40,32.83,72.29,80
04-11-2025 00:45,32.75,59.11,96
04-11-2025 00:50,33.7,61.95,94
04-11-2025 00:55,34.01,59.67,102
04-11-2025 01:00,33.03,61.42,111
04-11-2025 01:05,32.93,60.45,90
04-11-2025 01:10,32.98,76.48,80
04-11-2025 01:15,33.45,60.75,80
04-11-2025 01:20,32.33,62.79,93
04-11-2025 01:25,32.83,73.62,80
04-11-2025 01:30,33.12,76.24,80
04-11-2025 01:35,32.8,62.82,104
04-11-2025 01:40,32.56,63.57,96
04-11-2025 01:45,32.88,65.76,111
04-11-2025 01:50,30.95,62.26,84
04-11-2025 01:55,32.55,66.29,90
04-11-2025 02:00,31.79,62.3,124
04-11-2025 02:05,31.12,81.56,80
04-11-2025 02:10,32.2,65.84,120
04-11-2025 02:15,32.53,62.68,81
04-11-2025 02:20,31.68,65.44,84
04-11-2025 02:25,32.13,65.05,94
04-11-2025 02:30,32.36,81.74,80
04-11-2025 02:35,32.12,65.39,86
04-11-2025 02:40,32.18,65.58,88
04-11-2025 02:45,31.63,69.31,94
04-11-2025 02:50,31.2,66.78,88
04-11-2025 02:55,30.25,69.05,90
04-11-2025 03:00,30.83,67.39,83
04-11-2025 03:05,30.42,71.65,84
04-11-2025 03:10,31.83,67.48,88
04-11-2025 03:15,30.55,68.15,96
04-11-2025 03:20,30.59,88.01,80
04-11-2025 03:25,30.69,84.7,80
04-11-2025 03:30,30.33,74.46,86
04-11-2025 03:35,31.05,73.75,92
04-11-2025 03:40,29.78,72.41,89
04-11-2025 03:45,30.08,69.89,80
04-11-2025 03:50,29.5,74.31,80
04-11-2025 03:55,29.1,90.42,80
04-11-2025 04:00,29.35,93.44,80
04-11-2025 04:05,29.53,80.2,80
04-11-2025 04:10,29.22,76.57,80
04-11-2025 04:15,28.98,95,80
04-11-2025 04:20,28.51,81.28,82
04-11-2025 04:25,29.06,82.77,82
04-11-2025 04:30,28.25,82.45,88
04-11-2025 04:35,29.27,78.34,82
04-11-2025 04:40,28.82,82.62,82
04-11-2025 04:45,27.95,81.26,80
04-11-2025 04:50,28.42,83.71,89
04-11-2025 04:55,28.09,86.54,80
04-11-2025 05:00,28.52,85.55,80
04-11-2025 05:05,28.93,87.5,85
04-11-2025 05:10,27.22,86.06,80
04-11-2025 05:15,28.12,82.86,82
04-11-2025 05:20,27.88,95,80
04-11-2025 05:25,28.2,85.67,80
04-11-2025 05:30,27.88,84.79,97
04-11-2025 05:35,27.3,95,80
04-11-2025 05:40,27.43,81.36,89
04-11-2025 05:45,27.1,83.02,80
04-11-2025 05:50,27.95,83.8,82
04-11-2025 05:55,27.34,85.22,81
04-11-2025 06:00,28.19,83.96,82
04-11-2025 06:05,27.13,95,80
04-11-2025 06:10,26.73,80.97,93
04-11-2025 06:15,26.25,84.57,90
04-11-2025 06:20,26.03,95,80
04-11-2025 06:25,26.07,83.83,86
04-11-2025 06:30,26.93,81.44,95
04-11-2025 06:35,26.99,84.37,101
04-11-2025 06:40,25.88,82.76,92
04-11-2025 06:45,27.06,80.8,96
04-11-2025 06:50,26.31,82.15,94
04-11-2025 06:55,26.58,81.74,97
04-11-2025 07:00,27.26,83.27,88
04-11-2025 07:05,26.85,80.02,92
04-11-2025 07:10,26.23,82.44,97
04-11-2025 07:15,25.88,83.41,101
04-11-2025 07:20,25.21,82.83,92
04-11-2025 07:25,25.89,85.61,87
04-11-2025 07:30,26.12,95,80
04-11-2025 07:35,25.7,83.22,120
04-11-2025 07:40,26.11,83.83,91
04-11-2025 07:45,26.19,84.15,94
04-11-2025 07:50,26.02,84.53,101
04-11-2025 07:55,25.8,80.23,100
04-11-2025 08:00,26.2,83.43,105
04-11-2025 08:05,26.33,95,80
04-11-2025 08:10,25.56,86.9,102
04-11-2025 08:15,26.82,84.36,110
04-11-2025 08:20,26.07,84.24,99
04-11-2025 08:25,26.13,86.55,113
04-11-2025 08:30,26.49,85.73,101
04-11-2025 08:35,26.27,82.74,140
04-11-2025 08:40,26.65,95,80
04-11-2025 08:45,26.34,84.55,103
04-11-2025 08:50,25.92,81.83,107
04-11-2025 08:55,26.44,84.04,113
04-11-2025 09:00,25.72,85.14,111
04-11-2025 09:05,26.38,85.36,117
04-11-2025 09:10,26.36,82.69,120
04-11-2025 09:15,26.31,88.03,107
04-11-2025 09:20,26.4,85.58,108
04-11-2025 09:25,25.58,85.91,108
04-11-2025 09:30,26.3,86.68,111
04-11-2025 09:35,26.68,95,87
04-11-2025 09:40,26.77,86.86,119
04-11-2025 09:45,26.24,85.24,114
04-11-2025 09:50,27.46,95,82
04-11-2025 09:55,26.46,87.15,125
04-11-2025 10:00,27.46,88.99,129
04-11-2025 10:05,27.26,87.45,126
04-11-2025 10:10,26.8,87.84,107
04-11-2025 10:15,28.1,84.93,122
04-11-2025 10:20,26.7,82.75,126
04-11-2025 10:25,27.84,88.89,123
04-11-2025 10:30,27.97,89.98,126
04-11-2025 10:35,27.23,88.91,125
04-11-2025 10:40,28.36,85.1,117
04-11-2025 10:45,27.63,83.4,119
04-11-2025 10:50,28,83.51,122
04-11-2025 10:55,28.09,82.2,130
04-11-2025 11:00,27.99,85.27,121
04-11-2025 11:05,28.57,88.61,127
04-11-2025 11:10,28.67,85.02,127
04-11-2025 11:15,27.51,85.8,134
04-11-2025 11:20,29.14,87.84,126
04-11-2025 11:25,27.77,84.16,117
04-11-2025 11:30,29.23,95,92
04-11-2025 11:35,29.39,88.7,137
04-11-2025 11:40,28.4,84.32,130
04-11-2025 11:45,28.85,83.29,123
04-11-2025 11:50,28.62,85.69,122
04-11-2025 11:55,29.19,83.44,122
04-11-2025 12:00,29.26,81.66,137
04-11-2025 12:05,29.92,86.37,126
04-11-2025 12:10,30.31,95,86
04-11-2025 12:15,30.47,83.77,126
04-11-2025 12:20,29.61,80.74,126
04-11-2025 12:25,29.91,80.62,135
04-11-2025 12:30,29.29,95,84
04-11-2025 12:35,29.85,81.68,133
04-11-2025 12:40,30.86,81.79,127
04-11-2025 12:45,31.31,95,95
04-11-2025 12:50,30,83.5,134
04-11-2025 12:55,30.44,84.57,127
04-11-2025 13:00,30.84,79.6,125
04-11-2025 13:05,31.12,80.66,126
04-11-2025 13:10,30.69,82.62,137
04-11-2025 13:15,31.42,81.76,117
04-11-2025 13:20,31.09,83.68,133
04-11-2025 13:25,31.44,81.2,126
04-11-2025 13:30,31.83,83.8,119
04-11-2025 13:35,31.68,80.92,114
04-11-2025 13:40,31.57,81.7,112
04-11-2025 13:45,31.84,78.65,127
04-11-2025 13:50,31.96,79.05,120
04-11-2025 13:55,31.93,80.57,120
04-11-2025 14:00,32.09,81.69,125
04-11-2025 14:05,33.13,79.64,119
04-11-2025 14:10,32.71,77.72,124
04-11-2025 14:15,32.39,95,85
04-11-2025 14:20,32.99,72.92,120
04-11-2025 14:25,32.57,74.16,112
04-11-2025 14:30,33.42,78.06,115
04-11-2025 14:35,33.11,76.42,136
04-11-2025 14:40,32.97,77.3,115
04-11-2025 14:45,33.34,75.91,124
04-11-2025 14:50,32.42,91.61,94
04-11-2025 14:55,32.73,73.52,120
04-11-2025 15:00,32.78,75.98,124
04-11-2025 15:05,33.54,76.51,120
04-11-2025 15:10,34.41,76.64,120
04-11-2025 15:15,34.74,92.91,82
04-11-2025 15:20,34.02,74.04,125
04-11-2025 15:25,34.03,73.78,111
04-11-2025 15:30,32.95,69.86,108
04-11-2025 15:35,33.65,71.52,107
04-11-2025 15:40,33.6,71.87,111
04-11-2025 15:45,33.75,74.03,107
04-11-2025 15:50,34.04,70.38,120
04-11-2025 15:55,33.95,72.87,112
04-11-2025 16:00,33.26,70.94,116
04-11-2025 16:05,34.68,70.26,109
04-11-2025 16:10,33.83,70.79,104
04-11-2025 16:15,34.54,69.18,103
04-11-2025 16:20,35.51,68.78,104
04-11-2025 16:25,34.07,65.9,110
04-11-2025 16:30,33.31,68.49,111
04-11-2025 16:35,34.48,67.7,111
04-11-2025 16:40,35.22,82.3,80
04-11-2025 16:45,35.6,68.84,107
04-11-2025 16:50,34.13,69.01,126
04-11-2025 16:55,35.04,67.83,108
04-11-2025 17:00,34.59,69.04,108
04-11-2025 17:05,34.81,67.89,100
04-11-2025 17:10,35.6,80.83,80
04-11-2025 17:15,34.17,65.18,116
04-11-2025 17:20,35.08,81.43,80
04-11-2025 17:25,35.22,66.64,103
04-11-2025 17:30,35.55,67.99,102
04-11-2025 17:35,35.08,67.27,132
04-11-2025 17:40,35.21,63.51,129
04-11-2025 17:45,34.88,64.09,104
04-11-2025 17:50,35.23,80.34,80
04-11-2025 17:55,34.95,80.85,80
04-11-2025 18:00,35.44,80.3,80
04-11-2025 18:05,34.96,63.01,103
04-11-2025 18:10,35.35,60.36,99
04-11-2025 18:15,35.16,60.59,96
04-11-2025 18:20,35.6,62.86,104
04-11-2025 18:25,35.17,62.74,97
04-11-2025 18:30,34.32,59.59,101
04-11-2025 18:35,35.6,61.62,111
04-11-2025 18:40,34.77,62.54,105
04-11-2025 18:45,34.9,58.73,95
04-11-2025 18:50,34.94,62.99,136
04-11-2025 18:55,35.6,59.79,102
04-11-2025 19:00,34.17,62.82,95
04-11-2025 19:05,35.6,59.01,92
04-11-2025 19:10,35.6,57.8,104
04-11-2025 19:15,35.35,58.72,103
04-11-2025 19:20,35.21,59.23,104
04-11-2025 19:25,35.38,58.44,103
04-11-2025 19:30,35.5,58.58,102
04-11-2025 19:35,35.56,59.48,99
04-11-2025 19:40,35.51,58.28,105
04-11-2025 19:45,35.27,58.3,110
04-11-2025 19:50,35.12,54.84,100
04-11-2025 19:55,35.14,58.87,97
04-11-2025 20:00,35.11,57.74,97
04-11-2025 20:05,35.6,60.97,98
04-11-2025 20:10,35.49,55.72,104
04-11-2025 20:15,33.71,53.83,92
04-11-2025 20:20,35.5,58.54,105
04-11-2025 20:25,35.26,57.87,106
04-11-2025 20:30,35.14,55.03,94
04-11-2025 20:35,34.95,68.86,80
04-11-2025 20:40,35.6,59.88,104
04-11-2025 20:45,35.59,59.52,103
04-11-2025 20:50,34.72,51.62,106
04-11-2025 20:55,35.29,55.58,103
04-11-2025 21:00,34.59,59.74,110
04-11-2025 21:05,34.37,55.37,102
04-11-2025 21:10,34.73,55.27,99
04-11-2025 21:15,35.46,70.62,80
04-11-2025 21:20,35.49,53.88,108
04-11-2025 21:25,35.25,52.66,104
04-11-2025 21:30,35.34,73.13,80
04-11-2025 21:35,35.22,52.29,107
04-11-2025 21:40,34.62,56.44,94
04-11-2025 21:45,35.14,57.69,99
04-11-2025 21:50,35.3,53,99
04-11-2025 21:55,35.25,54.04,131
04-11-2025 22:00,35.45,73.31,80
04-11-2025 22:05,35.19,56.96,110
04-11-2025 22:10,34.98,54.67,111
04-11-2025 22:15,35.32,73.32,80
04-11-2025 22:20,34.74,58.35,103
04-11-2025 22:25,34.29,56.51,101
04-11-2025 22:30,34.62,54.21,105
04-11-2025 22:35,34.3,70.23,80
04-11-2025 22:40,34.31,56.68,108
04-11-2025 22:45,34.54,55.79,108
04-11-2025 22:50,34.18,58.11,93
04-11-2025 22:55,34.39,53.25,103
04-11-2025 23:00,33.57,68.4,80
04-11-2025 23:05,34.58,56.84,102
04-11-2025 23:10,34.44,55.59,110
04-11-2025 23:15,33.99,70.42,80
04-11-2025 23:20,34.69,53.24,104
